date,grid_id,latitude,longitude,coarse_rain_forecast_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture,satellite_rain_mm,elevation_m,rainfall_target_mm,rain_event
2026-06-01,G0253,26.04459,87.05022,8.14,26.78,83.73,1.2,0.366,9.54,71.46,12.99,1
2026-06-01,G0254,26.04459,87.09024,13.15,25.3,72.86,2.9,0.345,1.25,72.5,6.79,1
2026-06-01,G0255,26.04459,87.13012,4.64,28.51,76.06,3.38,0.327,3.46,72.1,8.43,1
2026-06-01,G0256,26.08063,86.57001,3.61,28.93,85.7,3.25,0.302,4.9,70.1,5.65,1
2026-06-01,G0257,26.08063,86.61003,5.11,30.97,78.99,4.08,0.348,19.56,76.39,13.06,1
2026-06-01,G0258,26.08063,86.65004,10.36,28.91,88.52,1.54,0.331,16.98,72.3,15.86,1
2026-06-01,G0259,26.08063,86.69006,8.13,26.75,77.39,6.26,0.418,14.1,70.35,11.91,1
2026-06-01,G0260,26.08063,86.73008,13.41,26.83,81.17,3.62,0.375,9.31,73.79,16.61,1
2026-06-01,G0261,26.08063,86.7701,6.45,28.78,81.52,1.85,0.405,8.42,71.19,7.45,1
2026-06-01,G0262,26.08063,86.81011,8.88,29.52,66.13,2.62,0.317,6.43,75.86,10.9,1
2026-06-01,G0263,26.08063,86.85013,13.21,25.49,78.68,1.84,0.338,13.68,74.6,12.13,1
2026-06-01,G0264,26.08063,86.89015,15.61,27.15,70.46,1.53,0.393,0,74.47,9.3,1
2026-06-01,G0265,26.08063,86.93017,14.84,26.99,82.82,2.67,0.305,7.01,71.81,9.09,1
2026-06-01,G0266,26.08063,86.97018,15.17,29.63,78.32,2.99,0.462,7.05,77.75,9.36,1
2026-06-01,G0267,26.08063,87.0102,6.77,28.64,76.58,4.06,0.366,1.05,74.98,6.65,1
2026-06-01,G0268,26.08063,87.05022,11.36,27.23,80.78,2.21,0.381,5.62,75.53,6.94,1
2026-06-01,G0269,26.08063,87.09024,6.98,26.81,69.73,3.53,0.335,2.6,72.26,6.45,1
2026-06-01,G0270,26.08063,87.13012,10.62,28.83,83.04,1.58,0.381,10.96,70.49,7.53,1
2026-06-01,G0271,26.09932,86.57001,14.15,28.93,78.77,5.2,0.291,12.52,74.36,11.55,1
2026-06-01,G0272,26.09932,86.61003,18.24,29.38,74.06,6.2,0.372,14.92,72.96,20.66,1
2026-06-01,G0273,26.09932,86.65004,4.4,27.85,72.96,4.13,0.364,8.02,75.2,12.0,1
2026-06-01,G0274,26.09932,86.69006,3.57,27.14,85.17,5.79,0.445,17.11,74.59,8.18,1
2026-06-01,G0275,26.09932,86.73008,11.41,26.01,81.54,2.39,0.41,11.03,76.9,9.26,1
2026-06-01,G0276,26.09932,86.7701,10.25,27.58,93.35,2.38,0.355,9.39,76.95,8.19,1
2026-06-01,G0277,26.09932,86.81011,7.59,29.56,81.42,4.06,0.292,3.9,75.98,5.99,1
2026-06-01,G0278,26.09932,86.85013,8.75,28.06,73.51,3.6,0.355,2.55,74.29,7.06,1
2026-06-01,G0279,26.09932,86.89015,9.84,28.63,82.9,2.34,0.339,9.26,76.81,9.2,1
2026-06-01,G0280,26.09932,86.93017,14.61,27.6,82.26,3.19,0.391,9.67,78.68,13.45,1
2026-06-01,G0281,26.09932,86.97018,19.26,27.47,76.53,3.02,0.368,0.59,74.23,9.41,1
2026-06-01,G0282,26.09932,87.0102,14.04,26.91,80.6,4.31,0.367,9.09,75.03,13.83,1
2026-06-01,G0283,26.09932,87.05022,7.91,28.93,80.52,4.52,0.341,7.0,72.34,3.21,1
2026-06-01,G0284,26.09932,87.09024,8.37,29.08,68.78,4.14,0.349,12.83,72.88,16.35,1
2026-06-01,G0285,26.09932,87.13012,11.16,31.21,74.96,3.02,0.412,14.04,72.35,11.66,1
2026-06-02,G0001,25.46802,86.57001,10.34,29.61,73.23,4.67,0.388,13.75,43.73,8.92,1
2026-06-02,G0002,25.46802,86.61003,8.05,30.41,76.17,3.17,0.313,6.33,45.04,10.85,1
2026-06-02,G0003,25.46802,86.65004,13.15,27.94,80.97,2.9,0.332,5.14,44.11,3.22,1
2026-06-02,G0004,25.46802,86.69006,10.54,30.5,77.46,2.34,0.382,10.24,48.52,7.06,1
2026-06-02,G0005,25.46802,86.73008,3.34,27.51,86.0,1.83,0.341,9.44,48.78,9.95,1
2026-06-02,G0006,25.46802,86.7701,8.1,28.91,76.59,5.3,0.348,7.34,43.13,9.96,1
2026-06-02,G0007,25.46802,86.81011,14.3,30.05,78.05,2.05,0.351,8.42,43.54,7.31,1
2026-06-02,G0008,25.46802,86.85013,6.4,29.35,71.2,2.4,0.354,9.5,46.76,7.77,1
2026-06-02,G0009,25.46802,86.89015,1.33,31.25,85.71,4.15,0.381,12.41,44.52,9.05,1
2026-06-02,G0010,25.46802,86.93017,5.63,27.41,80.72,3.07,0.385,7.29,46.2,5.18,1
2026-06-02,G0011,25.46802,86.97018,13.53,28.81,75.11,4.39,0.351,2.22,46.37,7.06,1
2026-06-02,G0012,25.46802,87.0102,0.77,29.27,82.86,4.19,0.407,3.85,45.39,3.85,1
2026-06-02,G0013,25.46802,87.05022,8.16,28.13,75.08,3.27,0.328,6.84,45.88,1.21,1
2026-06-02,G0014,25.46802,87.09024,11.87,29.66,75.48,2.89,0.393,10.48,45.52,15.63,1
2026-06-02,G0015,25.46802,87.13012,4.53,27.77,73.86,2.55,0.335,9.86,47.4,3.94,1
2026-06-02,G0016,25.50405,86.57001,12.59,28.59,84.39,4.05,0.365,3.86,48.76,8.26,1
2026-06-02,G0017,25.50405,86.61003,12.67,27.83,77.44,4.26,0.384,16.29,48.61,17.05,1
2026-06-02,G0018,25.50405,86.65004,8.15,30.6,77.79,2.84,0.356,5.96,46.63,9.33,1
2026-06-02,G0019,25.50405,86.69006,13.72,29.72,77.96,4.73,0.26,12.76,45.16,11.25,1
2026-06-02,G0020,25.50405,86.73008,8.5,29.82,72.9,3.76,0.359,7.3,47.61,4.46,1
2026-06-02,G0021,25.50405,86.7701,9.38,29.73,82.61,3.4,0.286,15.13,46.56,11.35,1
2026-06-02,G0022,25.50405,86.81011,15.36,29.58,73.51,3.65,0.344,13.62,47.01,8.45,1
2026-06-02,G0023,25.50405,86.85013,12.01,30.04,70.49,2.15,0.5,7.8,45.73,8.97,1
2026-06-02,G0024,25.50405,86.89015,11.91,31.15,77.47,3.68,0.427,3.08,45.91,4.25,1
2026-06-02,G0025,25.50405,86.93017,8.77,29.4,80.16,3.72,0.38,1.06,49.23,4.9,1
2026-06-02,G0026,25.50405,86.97018,9.19,28.24,84.78,3.27,0.385,11.54,51.15,3.15,1
2026-06-02,G0027,25.50405,87.0102,9.39,31.12,75.76,6.77,0.293,5.69,48.19,5.18,1
2026-06-02,G0028,25.50405,87.05022,12.18,28.53,68.68,3.63,0.294,6.07,44.88,7.23,1
2026-06-02,G0029,25.50405,87.09024,9.67,27.45,79.9,3.89,0.342,13.63,45.89,10.75,1
2026-06-02,G0030,25.50405,87.13012,13.69,30.09,76.42,5.57,0.355,9.1,47.14,4.54,1
2026-06-02,G0031,25.54009,86.57001,4.45,28.75,79.2,2.68,0.348,10.67,47.91,8.91,1
2026-06-02,G0032,25.54009,86.61003,9.28,28.19,83.39,2.23,0.336,17.66,47.47,17.02,1
2026-06-02,G0033,25.54009,86.65004,11.9,29.3,72.37,5.18,0.41,11.43,49.09,10.13,1
2026-06-02,G0034,25.54009,86.69006,12.75,28.78,75.33,3.08,0.335,10.34,50.62,8.77,1
2026-06-02,G0035,25.54009,86.73008,8.44,27.22,85.59,4.11,0.389,8.12,48.1,12.28,1
2026-06-02,G0036,25.54009,86.7701,10.74,29.0,77.57,2.87,0.357,15.56,49.61,16.71,1
2026-06-02,G0037,25.54009,86.81011,16.31,30.48,64.21,2.94,0.364,8.96,50.93,10.74,1
2026-06-02,G0038,25.54009,86.85013,9.93,28.06,87.3,4.85,0.406,5.6,49.18,5.37,1
2026-06-02,G0039,25.54009,86.89015,12.37,28.87,77.67,2.74,0.319,6.43,48.67,3.44,1
2026-06-02,G0040,25.54009,86.93017,12.55,28.1,68.66,3.97,0.364,9.43,49.2,4.96,1
2026-06-02,G0041,25.54009,86.97018,2.48,28.76,80.32,3.42,0.371,13.03,46.6,7.56,1
2026-06-02,G0042,25.54009,87.0102,4.73,28.17,68.76,2.95,0.326,2.48,46.79,2.76,1
2026-06-02,G0043,25.54009,87.05022,10.11,31.43,81.38,4.85,0.341,4.51,50.95,8.43,1
2026-06-02,G0044,25.54009,87.09024,6.08,32.52,75.74,4.08,0.346,6.32,50.82,2.92,1
2026-06-02,G0045,25.54009,87.13012,6.13,29.26,65.41,3.53,0.347,14.66,50.58,11.05,1
2026-06-02,G0046,25.57613,86.57001,11.52,29.31,72.03,2.52,0.32,8.86,48.14,10.86,1
2026-06-02,G0047,25.57613,86.61003,14.47,28.24,75.11,2.97,0.399,12.02,51.87,16.37,1
2026-06-02,G0048,25.57613,86.65004,6.28,27.45,70.71,3.31,0.341,9.35,49.8,2.81,1
2026-06-02,G0049,25.57613,86.69006,10.94,30.06,80.55,1.93,0.37,9.27,49.62,13.55,1
2026-06-02,G0050,25.57613,86.73008,10.04,28.48,70.29,5.03,0.439,7.98,47.36,6.91,1
2026-06-02,G0051,25.57613,86.7701,9.71,30.43,84.03,3.21,0.437,6.74,50.89,6.72,1
2026-06-02,G0052,25.57613,86.81011,11.27,30.71,80.88,3.07,0.347,4.99,49.01,7.46,1
2026-06-02,G0053,25.57613,86.85013,4.98,28.35,80.63,4.75,0.386,6.82,50.58,4.0,1
2026-06-02,G0054,25.57613,86.89015,8.96,29.55,74.95,2.34,0.361,5.83,53.54,11.95,1
2026-06-02,G0055,25.57613,86.93017,13.33,30.66,73.57,2.58,0.371,1.49,48.06,7.39,1
2026-06-02,G0056,25.57613,86.97018,9.94,27.98,82.03,4.12,0.34,7.15,52.71,0,0
2026-06-02,G0057,25.57613,87.0102,11.6,28.01,78.68,4.1,0.325,5.77,50.58,6.95,1
2026-06-02,G0058,25.57613,87.05022,11.73,28.41,84.38,1.93,0.366,12.13,47.38,11.09,1
2026-06-02,G0059,25.57613,87.09024,13.04,29.02,74.05,4.73,0.356,16.51,51.02,15.94,1
2026-06-02,G0060,25.57613,87.13012,14.53,29.03,77.71,2.22,0.289,2.56,50.69,4.59,1
2026-06-02,G0061,25.61216,86.57001,7.26,28.49,77.88,5.39,0.353,7.25,56.25,10.53,1
2026-06-02,G0062,25.61216,86.61003,14.03,28.56,73.19,4.0,0.351,5.94,53.37,8.49,1
2026-06-02,G0063,25.61216,86.65004,10.83,27.74,75.59,4.36,0.348,8.11,52.36,10.67,1
2026-06-02,G0064,25.61216,86.69006,12.11,28.82,73.44,3.43,0.37,3.79,53.5,10.94,1
2026-06-02,G0065,25.61216,86.73008,8.15,29.6,82.6,2.26,0.382,8.11,53.82,7.25,1
2026-06-02,G0066,25.61216,86.7701,9.03,29.42,79.8,2.62,0.285,11.34,52.3,8.7,1
2026-06-02,G0067,25.61216,86.81011,11.99,29.67,79.84,2.61,0.392,4.2,51.8,4.33,1
2026-06-02,G0068,25.61216,86.85013,11.16,27.83,80.89,3.49,0.324,6.04,48.98,8.49,1
2026-06-02,G0069,25.61216,86.89015,10.55,30.56,65.34,5.02,0.409,5.67,50.52,9.34,1
2026-06-02,G0070,25.61216,86.93017,6.91,28.79,86.93,3.93,0.356,0.57,54.26,1.53,1
2026-06-02,G0071,25.61216,86.97018,16.14,29.43,73.85,4.79,0.366,11.13,53.77,14.41,1
2026-06-02,G0072,25.61216,87.0102,11.9,30.7,79.19,3.89,0.379,1.87,53.11,7.32,1
2026-06-02,G0073,25.61216,87.05022,10.94,28.25,75.24,3.15,0.394,5.81,51.81,6.52,1
2026-06-02,G0074,25.61216,87.09024,9.75,29.69,87.67,1.83,0.345,9.84,53.63,4.18,1
2026-06-02,G0075,25.61216,87.13012,17.12,27.96,82.65,0.86,0.363,8.31,50.5,10.0,1
2026-06-02,G0076,25.6482,86.57001,11.65,29.35,88.23,3.57,0.34,10.27,56.6,9.77,1
2026-06-02,G0077,25.6482,86.61003,11.83,29.4,77.42,2.98,0.328,0,55.95,0,0
2026-06-02,G0078,25.6482,86.65004,22.75,29.3,87.3,3.83,0.318,13.46,56.2,9.53,1
2026-06-02,G0079,25.6482,86.69006,12.56,29.5,70.54,3.75,0.349,13.79,52.66,4.49,1
2026-06-02,G0080,25.6482,86.73008,5.41,30.21,91.56,4.53,0.323,6.58,53.31,9.74,1
2026-06-02,G0081,25.6482,86.7701,12.61,29.14,83.79,6.18,0.355,9.27,54.47,11.0,1
2026-06-02,G0082,25.6482,86.81011,8.31,29.45,74.13,5.08,0.361,0,57.14,0.36,0
2026-06-02,G0083,25.6482,86.85013,14.68,29.98,76.61,4.62,0.34,0,55.51,6.11,1
2026-06-02,G0084,25.6482,86.89015,11.69,30.87,74.99,5.18,0.34,6.26,56.56,14.26,1
2026-06-02,G0085,25.6482,86.93017,6.96,29.05,74.34,2.87,0.341,0,53.08,6.88,1
2026-06-02,G0086,25.6482,86.97018,14.66,31.63,73.94,0.5,0.435,8.78,54.65,9.23,1
2026-06-02,G0087,25.6482,87.0102,2.94,29.69,77.08,0.92,0.317,0,56.25,5.51,1
2026-06-02,G0088,25.6482,87.05022,11.01,30.09,86.84,5.1,0.387,17.15,51.47,8.77,1
2026-06-02,G0089,25.6482,87.09024,7.19,28.86,79.67,3.48,0.373,8.04,56.12,7.33,1
2026-06-02,G0090,25.6482,87.13012,9.0,29.9,73.93,2.41,0.389,0,55.98,5.16,1
2026-06-02,G0091,25.68423,86.57001,13.97,28.53,75.04,5.58,0.389,2.13,55.32,8.1,1
2026-06-02,G0092,25.68423,86.61003,11.65,29.36,82.05,3.33,0.304,7.09,56.52,7.15,1
2026-06-02,G0093,25.68423,86.65004,5.57,28.5,77.93,4.17,0.346,5.17,56.71,4.11,1
2026-06-02,G0094,25.68423,86.69006,12.34,29.49,84.98,3.16,0.29,10.01,55.66,12.25,1
2026-06-02,G0095,25.68423,86.73008,10.25,26.74,73.62,4.15,0.385,9.26,54.31,9.61,1
2026-06-02,G0096,25.68423,86.7701,7.31,28.89,78.88,3.98,0.383,2.5,59.17,7.11,1
2026-06-02,G0097,25.68423,86.81011,8.71,27.04,78.3,4.76,0.381,9.72,57.47,14.29,1
2026-06-02,G0098,25.68423,86.85013,7.19,28.69,83.37,3.64,0.385,7.98,58.9,9.33,1
2026-06-02,G0099,25.68423,86.89015,9.32,27.97,82.98,5.07,0.344,2.43,52.19,2.96,1
2026-06-02,G0100,25.68423,86.93017,11.89,26.45,75.57,1.05,0.367,0,55.01,4.07,1
2026-06-02,G0101,25.68423,86.97018,15.34,26.23,77.65,4.06,0.297,0,55.07,3.74,1
2026-06-02,G0102,25.68423,87.0102,10.27,32.0,76.48,3.72,0.335,1.73,50.52,8.59,1
2026-06-02,G0103,25.68423,87.05022,0,27.22,71.0,3.37,0.442,10.65,56.45,6.08,1
2026-06-02,G0104,25.68423,87.09024,7.08,28.36,81.36,1.14,0.375,9.01,56.45,3.8,1
2026-06-02,G0105,25.68423,87.13012,6.02,28.22,79.24,1.78,0.319,6.89,60.04,3.8,1
2026-06-02,G0106,25.72027,86.57001,8.45,28.42,83.83,2.81,0.388,5.39,55.76,8.66,1
2026-06-02,G0107,25.72027,86.61003,9.3,28.64,80.54,2.07,0.315,6.45,61.55,8.47,1
2026-06-02,G0108,25.72027,86.65004,8.71,28.68,66.54,3.69,0.349,10.4,58.17,6.11,1
2026-06-02,G0109,25.72027,86.69006,9.27,28.57,75.65,3.94,0.338,12.55,59.61,9.6,1
2026-06-02,G0110,25.72027,86.73008,11.61,27.25,81.39,3.81,0.38,4.76,58.95,2.27,1
2026-06-02,G0111,25.72027,86.7701,10.63,29.37,72.37,4.06,0.383,0,56.4,3.39,1
2026-06-02,G0112,25.72027,86.81011,15.04,29.52,78.39,4.64,0.288,0,57.48,8.04,1
2026-06-02,G0113,25.72027,86.85013,15.59,28.41,87.0,1.8,0.352,1.31,57.83,6.51,1
2026-06-02,G0114,25.72027,86.89015,6.42,29.82,86.87,2.55,0.335,7.34,59.67,12.43,1
2026-06-02,G0115,25.72027,86.93017,10.11,28.49,82.62,4.31,0.399,0,61.32,2.46,1
2026-06-02,G0116,25.72027,86.97018,6.54,28.6,82.89,5.57,0.363,0,57.5,2.44,1
2026-06-02,G0117,25.72027,87.0102,15.06,28.62,77.41,3.47,0.426,0.73,55.69,12.57,1
2026-06-02,G0118,25.72027,87.05022,7.53,27.96,81.04,3.48,0.399,1.53,55.83,0,0
2026-06-02,G0119,25.72027,87.09024,8.67,26.99,77.26,4.14,0.322,7.11,55.83,3.74,1
2026-06-02,G0120,25.72027,87.13012,9.58,32.05,83.62,1.99,0.293,8.89,57.25,13.18,1
2026-06-02,G0121,25.75631,86.57001,12.78,29.9,84.68,5.25,0.311,3.8,60.01,2.68,1
2026-06-02,G0122,25.75631,86.61003,6.93,28.38,70.61,4.43,0.354,1.85,57.41,4.91,1
2026-06-02,G0123,25.75631,86.65004,16.28,28.0,76.37,3.38,0.326,9.03,55.71,8.82,1
2026-06-02,G0124,25.75631,86.69006,15.13,26.38,77.35,4.82,0.285,4.49,59.52,8.41,1
2026-06-02,G0125,25.75631,86.73008,12.3,29.43,69.87,4.24,0.409,9.62,58.69,10.2,1
2026-06-02,G0126,25.75631,86.7701,6.1,27.95,86.04,3.04,0.381,11.73,58.07,14.95,1
2026-06-02,G0127,25.75631,86.81011,2.27,26.2,71.77,5.77,0.39,6.84,55.12,5.1,1
2026-06-02,G0128,25.75631,86.85013,7.68,30.92,81.06,4.02,0.374,6.49,56.95,8.73,1
2026-06-02,G0129,25.75631,86.89015,13.84,27.92,85.04,3.75,0.309,0.85,58.29,3.8,1
2026-06-02,G0130,25.75631,86.93017,9.9,28.4,86.16,4.5,0.413,2.55,55.75,5.59,1
2026-06-02,G0131,25.75631,86.97018,14.85,27.88,74.01,4.65,0.346,5.85,60.43,8.24,1
2026-06-02,G0132,25.75631,87.0102,9.68,27.7,86.3,4.16,0.41,4.07,58.08,4.42,1
2026-06-02,G0133,25.75631,87.05022,8.88,29.51,81.36,2.88,0.341,1.18,59.89,1.74,1
2026-06-02,G0134,25.75631,87.09024,8.52,27.8,75.21,6.51,0.269,12.05,56.77,14.97,1
2026-06-02,G0135,25.75631,87.13012,8.52,31.24,74.21,2.79,0.371,8.88,58.99,6.31,1
2026-06-02,G0136,25.79234,86.57001,9.62,29.2,81.97,3.31,0.345,0.67,61.9,2.31,1
2026-06-02,G0137,25.79234,86.61003,8.92,30.41,77.55,3.36,0.348,6.76,60.03,4.04,1
2026-06-02,G0138,25.79234,86.65004,6.48,27.96,78.26,2.93,0.301,11.16,59.87,12.92,1
2026-06-02,G0139,25.79234,86.69006,8.5,28.13,76.12,3.77,0.338,5.17,60.61,4.41,1
2026-06-02,G0140,25.79234,86.73008,11.58,28.9,80.96,3.38,0.403,8.71,61.73,13.31,1
2026-06-02,G0141,25.79234,86.7701,9.84,27.82,77.87,4.48,0.34,7.68,63.78,7.74,1
2026-06-02,G0142,25.79234,86.81011,16.49,28.31,75.31,4.71,0.38,1.24,60.65,4.36,1
2026-06-02,G0143,25.79234,86.85013,10.05,29.64,77.5,2.96,0.358,7.18,61.06,8.2,1
2026-06-02,G0144,25.79234,86.89015,8.34,27.89,85.36,5.17,0.392,10.33,64.55,10.76,1
2026-06-02,G0145,25.79234,86.93017,8.89,27.84,81.98,1.72,0.297,0.82,63.87,6.83,1
2026-06-02,G0146,25.79234,86.97018,11.81,29.57,76.86,1.74,0.405,6.72,61.69,3.52,1
2026-06-02,G0147,25.79234,87.0102,10.72,28.5,76.15,4.16,0.346,1.79,58.49,6.61,1
2026-06-02,G0148,25.79234,87.05022,12.1,29.13,82.23,3.32,0.362,0,59.27,0,0
2026-06-02,G0149,25.79234,87.09024,12.24,29.16,76.62,3.19,0.361,5.53,60.67,9.66,1
2026-06-02,G0150,25.79234,87.13012,8.46,28.81,71.28,0.46,0.31,1.18,59.92,1.08,1
2026-06-02,G0151,25.82838,86.57001,4.01,30.05,81.94,3.51,0.391,5.4,61.58,2.52,1
2026-06-02,G0152,25.82838,86.61003,12.87,28.99,77.67,3.06,0.336,3.02,64.74,1.09,1
2026-06-02,G0153,25.82838,86.65004,11.23,27.7,77.99,3.88,0.352,6.88,62.95,11.84,1
2026-06-02,G0154,25.82838,86.69006,7.75,26.5,80.08,1.26,0.379,9.86,61.51,8.96,1
2026-06-02,G0155,25.82838,86.73008,4.33,29.58,80.89,3.48,0.354,7.88,64.75,8.74,1
2026-06-02,G0156,25.82838,86.7701,7.66,27.77,77.62,2.11,0.268,4.59,62.03,6.12,1
2026-06-02,G0157,25.82838,86.81011,10.9,27.04,75.23,1.77,0.364,10.1,62.25,7.74,1
2026-06-02,G0158,25.82838,86.85013,10.32,27.36,85.7,4.47,0.347,1.77,59.38,4.22,1
2026-06-02,G0159,25.82838,86.89015,12.45,29.8,83.93,3.4,0.335,4.37,61.47,5.5,1
2026-06-02,G0160,25.82838,86.93017,13.77,26.57,80.12,3.38,0.335,1.54,58.54,8.87,1
2026-06-02,G0161,25.82838,86.97018,12.94,28.77,72.37,1.87,0.27,0,64.02,6.59,1
2026-06-02,G0162,25.82838,87.0102,8.92,30.69,74.02,2.08,0.359,3.75,63.56,4.25,1
2026-06-02,G0163,25.82838,87.05022,4.45,29.41,81.37,1.5,0.305,1.95,60.49,3.21,1
2026-06-02,G0164,25.82838,87.09024,18.98,28.66,73.81,6.6,0.33,5.06,61.44,8.81,1
2026-06-02,G0165,25.82838,87.13012,4.86,28.58,73.58,2.79,0.278,10.51,61.35,0.94,0
2026-06-02,G0166,25.86441,86.57001,8.35,27.83,74.88,2.49,0.403,4.85,67.01,5.16,1
2026-06-02,G0167,25.86441,86.61003,14.73,28.17,73.65,4.34,0.379,6.66,61.55,8.67,1
2026-06-02,G0168,25.86441,86.65004,8.09,28.5,68.2,2.98,0.43,4.96,65.0,2.01,1
2026-06-02,G0169,25.86441,86.69006,12.37,28.15,74.86,3.5,0.33,9.07,63.78,11.16,1
2026-06-02,G0170,25.86441,86.73008,13.42,27.97,85.83,5.66,0.369,3.12,67.35,10.03,1
2026-06-02,G0171,25.86441,86.7701,9.63,28.46,71.38,3.66,0.424,0,64.62,0.85,0
2026-06-02,G0172,25.86441,86.81011,5.48,26.25,85.93,4.53,0.349,0,63.82,2.53,1
2026-06-02,G0173,25.86441,86.85013,10.11,29.0,67.88,4.77,0.277,10.69,63.31,4.79,1
2026-06-02,G0174,25.86441,86.89015,10.32,26.88,72.56,4.48,0.347,0,65.46,7.44,1
2026-06-02,G0175,25.86441,86.93017,11.11,27.37,77.37,2.12,0.376,6.04,65.94,9.99,1
2026-06-02,G0176,25.86441,86.97018,10.04,28.36,74.99,4.1,0.383,7.45,68.53,9.7,1
2026-06-02,G0177,25.86441,87.0102,5.75,26.97,78.18,2.18,0.409,0.6,63.54,4.75,1
2026-06-02,G0178,25.86441,87.05022,10.76,27.29,77.63,2.99,0.35,6.92,64.38,9.52,1
2026-06-02,G0179,25.86441,87.09024,8.29,28.93,85.99,0,0.328,10.02,66.64,1.32,1
2026-06-02,G0180,25.86441,87.13012,16.09,26.08,81.42,2.24,0.318,8.13,67.06,8.45,1
2026-06-02,G0181,25.90045,86.57001,6.32,29.59,76.12,2.55,0.346,15.52,68.94,8.09,1
2026-06-02,G0182,25.90045,86.61003,5.06,28.14,78.3,4.13,0.339,13.64,60.94,9.14,1
2026-06-02,G0183,25.90045,86.65004,15.12,28.34,77.65,5.14,0.378,17.92,66.38,8.71,1
2026-06-02,G0184,25.90045,86.69006,8.49,26.66,75.96,5.55,0.344,10.24,62.92,3.01,1
2026-06-02,G0185,25.90045,86.73008,10.11,27.44,78.93,3.84,0.361,6.66,66.49,3.55,1
2026-06-02,G0186,25.90045,86.7701,7.59,28.41,82.74,2.63,0.323,6.79,68.76,7.28,1
2026-06-02,G0187,25.90045,86.81011,4.56,27.0,72.11,1.9,0.322,5.7,69.91,8.05,1
2026-06-02,G0188,25.90045,86.85013,15.68,28.32,79.81,3.62,0.311,10.14,63.47,13.24,1
2026-06-02,G0189,25.90045,86.89015,5.28,29.26,81.56,3.94,0.306,5.68,66.87,5.14,1
2026-06-02,G0190,25.90045,86.93017,6.24,29.02,70.03,1.45,0.424,0,63.39,1.04,1
2026-06-02,G0191,25.90045,86.97018,10.44,27.26,74.25,4.47,0.343,4.81,65.74,0,0
2026-06-02,G0192,25.90045,87.0102,7.86,27.6,73.04,3.95,0.378,8.6,66.46,5.82,1
2026-06-02,G0193,25.90045,87.05022,13.15,29.88,69.98,7.02,0.301,12.72,63.34,11.84,1
2026-06-02,G0194,25.90045,87.09024,9.78,30.05,82.45,2.43,0.357,8.84,67.81,11.65,1
2026-06-02,G0195,25.90045,87.13012,14.65,29.33,75.23,1.92,0.371,11.74,64.88,14.76,1
2026-06-02,G0196,25.93649,86.57001,6.66,27.91,82.63,4.4,0.355,6.68,68.04,11.38,1
2026-06-02,G0197,25.93649,86.61003,3.1,29.72,83.86,4.46,0.323,12.25,66.38,10.72,1
2026-06-02,G0198,25.93649,86.65004,7.8,26.62,71.83,3.92,0.337,9.15,65.94,7.16,1
2026-06-02,G0199,25.93649,86.69006,11.36,28.63,78.24,3.2,0.354,9.05,65.68,7.33,1
2026-06-02,G0200,25.93649,86.73008,2.81,27.0,75.8,4.86,0.354,5.02,67.75,1.55,1
2026-06-02,G0201,25.93649,86.7701,11.3,28.32,73.67,2.1,0.365,15.6,65.57,14.38,1
2026-06-02,G0202,25.93649,86.81011,6.11,29.0,71.33,4.23,0.396,1.04,66.27,3.49,1
2026-06-02,G0203,25.93649,86.85013,15.72,30.34,76.15,2.37,0.358,4.64,67.9,10.82,1
2026-06-02,G0204,25.93649,86.89015,13.7,29.21,78.7,4.45,0.333,7.07,65.29,8.96,1
2026-06-02,G0205,25.93649,86.93017,20.91,27.59,84.76,1.26,0.344,8.37,68.25,9.08,1
2026-06-02,G0206,25.93649,86.97018,7.78,27.77,73.87,2.2,0.292,4.57,65.52,4.94,1
2026-06-02,G0207,25.93649,87.0102,14.18,26.97,85.82,2.13,0.358,3.24,65.58,4.49,1
2026-06-02,G0208,25.93649,87.05022,11.7,29.95,81.14,3.68,0.379,8.77,65.39,12.53,1
2026-06-02,G0209,25.93649,87.09024,12.29,29.14,70.39,2.14,0.359,10.07,67.74,11.04,1
2026-06-02,G0210,25.93649,87.13012,10.58,29.93,79.54,4.4,0.402,8.44,69.98,9.35,1
2026-06-02,G0211,25.97252,86.57001,13.06,29.66,89.2,2.25,0.324,9.95,72.28,10.72,1
2026-06-02,G0212,25.97252,86.61003,8.44,29.5,80.6,5.91,0.35,7.16,70.92,12.11,1
2026-06-02,G0213,25.97252,86.65004,4.42,28.7,74.93,2.99,0.328,6.41,68.82,2.78,1
2026-06-02,G0214,25.97252,86.69006,5.04,28.52,82.69,4.13,0.371,12.32,70.62,6.49,1
2026-06-02,G0215,25.97252,86.73008,8.16,29.49,81.03,3.25,0.347,11.47,69.62,6.0,1
2026-06-02,G0216,25.97252,86.7701,13.55,29.49,82.76,4.7,0.279,12.58,69.57,7.15,1
2026-06-02,G0217,25.97252,86.81011,6.34,29.79,79.45,3.78,0.426,7.81,69.6,4.15,1
2026-06-02,G0218,25.97252,86.85013,4.58,28.51,70.09,4.03,0.366,3.69,67.68,4.18,1
2026-06-02,G0219,25.97252,86.89015,12.22,29.25,74.21,4.21,0.412,3.74,69.76,2.19,1
2026-06-02,G0220,25.97252,86.93017,10.51,27.34,71.5,3.04,0.389,6.14,70.75,10.38,1
